brand,model,fuel,gear,engine_size,year_model,avg_price_brl,age_years
Audi,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,Gasoline,manual,1.8,2015,97061.0,8
Audi,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,Gasoline,manual,1.8,2014,89405.0,9
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2020,472928.0,3
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2019,412020.0,4
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2018,340398.0,5
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2017,261264.0,6
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2016,223688.0,7
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2015,188899.0,8
Audi,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,Gasoline,manual,3.0,2014,178512.0,9
Audi,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,Gasoline,manual,1.4,2016,89394.0,7
Audi,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,Gasoline,manual,1.4,2015,81181.0,8
Audi,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,Gasoline,manual,1.4,2014,77505.0,9
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2023,609083.0,0
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2022,582565.0,1
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2021,553573.0,2
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2018,266245.0,5
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2017,250083.0,6
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2016,223890.0,7
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2015,190668.0,8
Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,Gasoline,manual,2.5,2014,181728.0,9
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2023,1096751.0,0
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2022,1053836.0,1
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2021,1012831.0,2
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2018,614030.0,5
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2017,560390.0,6
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2016,536326.0,7
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2015,427839.0,8
Audi,RS7 Sportback 4.0 TFSI Quattro Tiptronic,Gasoline,manual,4.0,2014,409934.0,9
Audi,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,Gasoline,manual,1.8,2016,187301.0,7
Audi,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,Gasoline,manual,1.8,2015,181448.0,8
Audi,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,Gasoline,manual,2.0,2016,222592.0,7
Audi,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,Gasoline,manual,2.0,2015,197650.0,8
Audi,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,Gasoline,manual,2.0,2014,159266.0,9
Audi,A5 Sportback 1.8 TFSI 170cv Multi.,Gasoline,manual,1.8,2017,121623.0,6
Audi,A5 Sportback 1.8 TFSI 170cv Multi.,Gasoline,manual,1.8,2016,117823.0,7
Audi,A5 Sportback 1.8 TFSI 170cv Multi.,Gasoline,manual,1.8,2015,108989.0,8
Audi,S8 4.0 TFSI Quattro Tiptronic 4p,Gasoline,manual,4.0,2017,735301.0,6
Audi,S8 4.0 TFSI Quattro Tiptronic 4p,Gasoline,manual,4.0,2016,579726.0,7
Audi,S8 4.0 TFSI Quattro Tiptronic 4p,Gasoline,manual,4.0,2015,510535.0,8
Audi,S8 4.0 TFSI Quattro Tiptronic 4p,Gasoline,manual,4.0,2013,321926.0,10
Audi,A8 3.0 TFSI 310cv Quattro Tiptronic 4p,Gasoline,manual,3.0,2016,370266.0,7
Audi,A8 3.0 TFSI 310cv Quattro Tiptronic 4p,Gasoline,manual,3.0,2015,280027.0,8
Audi,A6 2.0 TFSI 252cv S tronic 4p,Gasoline,manual,2.0,2018,248273.0,5
Audi,A6 2.0 TFSI 252cv S tronic 4p,Gasoline,manual,2.0,2017,170543.0,6
Audi,A6 2.0 TFSI 252cv S tronic 4p,Gasoline,manual,2.0,2016,148660.0,7
Audi,A6 2.0 TFSI 252cv S tronic 4p,Gasoline,manual,2.0,2015,138323.0,8
Audi,Q3 1.4 TFSI/TFSI Flex S-tronic 5p,Gasoline,manual,1.4,2019,157162.0,4
Audi,Q3 1.4 TFSI/TFSI Flex S-tronic 5p,Gasoline,manual,1.4,2018,138989.0,5
Audi,Q3 1.4 TFSI/TFSI Flex S-tronic 5p,Gasoline,manual,1.4,2017,120809.0,6
Audi,Q3 1.4 TFSI/TFSI Flex S-tronic 5p,Gasoline,manual,1.4,2016,111769.0,7
Audi,S6 4.0 TFSI Quattro S-Tronic 4p,Gasoline,manual,4.0,2016,357886.0,7
Audi,S6 4.0 TFSI Quattro S-Tronic 4p,Gasoline,manual,4.0,2015,320692.0,8
Audi,S6 4.0 TFSI Quattro S-Tronic 4p,Gasoline,manual,4.0,2014,269863.0,9
Audi,S6 4.0 TFSI Quattro S-Tronic 4p,Gasoline,manual,4.0,2013,236391.0,10
Audi,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,Gasoline,manual,1.4,2018,117280.0,5
Audi,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,Gasoline,manual,1.4,2017,101488.0,6
Audi,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,Gasoline,manual,1.4,2016,89535.0,7
Audi,A1 Sportback 1.8 TFSI 192cv 5p S-tronic,Gasoline,manual,1.8,2018,148394.0,5
Audi,A1 Sportback 1.8 TFSI 192cv 5p S-tronic,Gasoline,manual,1.8,2017,121275.0,6
Audi,A1 Sportback 1.8 TFSI 192cv 5p S-tronic,Gasoline,manual,1.8,2016,101875.0,7
Audi,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,Gasoline,manual,2.0,2018,160003.0,5
Audi,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,Gasoline,manual,2.0,2017,137952.0,6
Audi,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,Gasoline,manual,2.0,2016,125189.0,7
Audi,A7 Sportback 2.0 TFSI S Tronic,Gasoline,manual,2.0,2016,205492.0,7
Audi,A7 Sportback 2.0 TFSI S Tronic,Gasoline,manual,2.0,2015,198405.0,8
Audi,A4 Launch Edition 2.0 TFSI 190cv S troni,Gasoline,manual,2.0,2017,136060.0,6
Audi,A4 Launch Edition 2.0 TFSI 190cv S troni,Gasoline,manual,2.0,2016,131809.0,7
Audi,A4 Attraction 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2018,133571.0,5
Audi,A4 Attraction 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2017,116743.0,6
Audi,A4 Attraction 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2016,98355.0,7
Audi,A4 Ambiente 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2018,148898.0,5
Audi,A4 Ambiente 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2017,144246.0,6
Audi,A4 Ambiente 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2016,139465.0,7
Audi,A1 Sport. S Edition 1.4 TFSI 5p S-tronic,Gasoline,manual,1.4,2017,106902.0,6
Audi,A1 Sport. S Edition 1.4 TFSI 5p S-tronic,Gasoline,manual,1.4,2016,90678.0,7
Audi,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,Gasoline,manual,2.0,2018,160105.0,5
Audi,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,Gasoline,manual,2.0,2017,150643.0,6
Audi,A4 Ambition 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2018,200385.0,5
Audi,A4 Ambition 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2017,174976.0,6
Audi,Q7 3.0 V6 TDI Quat.Tip. 5p Die./Perfor.,Diesel,manual,3.0,2019,441948.0,4
Audi,Q7 3.0 V6 TDI Quat.Tip. 5p Die./Perfor.,Diesel,manual,3.0,2018,370687.0,5
Audi,Q7 3.0 V6 TDI Quat.Tip. 5p Die./Perfor.,Diesel,manual,3.0,2017,312333.0,6
Audi,A5 Attraction Sportb. 2.0 TFSI S tronic,Gasoline,manual,2.0,2018,183978.0,5
Audi,A5 Ambiente Sportb. 2.0 TFSI S tonic,Gasoline,manual,2.0,2018,208118.0,5
Audi,A5 Ambit. Plus Sport. 2.0 TFSI S tronic,Gasoline,manual,2.0,2018,230436.0,5
Audi,A5 Ambit. Sport. 2.0 TFSI S tronic,Gasoline,manual,2.0,2018,200316.0,5
Audi,Q5 Ambition 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2018,237878.0,5
Audi,Q5 Attraction 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2018,201728.0,5
Audi,Q5 Ambiente 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2018,224613.0,5
Audi,RS3 Sedan 2.5 TFSI Quattro S-tronic,Gasoline,manual,2.5,2018,426498.0,5
Audi,RS3 Sedan 2.5 TFSI Quattro S-tronic,Gasoline,manual,2.5,2017,294950.0,6
Audi,A4 Limited Edition 2.0 TFSI S tronic,Gasoline,manual,2.0,2018,179998.0,5
Audi,A3 Cabriolet Ambition 2.0 TFSI S-tronic,Gasoline,manual,2.0,2018,235806.0,5
Audi,A3 Cabriolet Ambition 2.0 TFSI S-tronic,Gasoline,manual,2.0,2017,224450.0,6
Audi,Q5 2.0 TFSI Quattro S tronic (Blindado),Gasoline,manual,2.0,2020,320035.0,3
Audi,Q5 2.0 TFSI Quattro S tronic (Blindado),Gasoline,manual,2.0,2019,300339.0,4
Audi,Q5 2.0 TFSI Quattro S tronic (Blindado),Gasoline,manual,2.0,2018,289581.0,5
Audi,Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.,Gasoline,manual,1.4,2023,289233.0,0
Audi,Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.,Gasoline,manual,1.4,2022,277845.0,1
Audi,Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.,Gasoline,manual,1.4,2021,270154.0,2
Audi,Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.,Gasoline,manual,1.4,2020,254155.0,3
Audi,Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.,Gasoline,manual,1.4,2019,176235.0,4
Audi,Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.,Gasoline,manual,1.4,2018,158282.0,5
Audi,A4 Avant Lim. Ed. 2.0 TFSI S tronic,Gasoline,manual,2.0,2018,165642.0,5
Audi,Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic,Gasoline,manual,1.4,2023,251466.0,0
Audi,Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic,Gasoline,manual,1.4,2022,240320.0,1
Audi,Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic,Gasoline,manual,1.4,2021,232125.0,2
Audi,Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic,Gasoline,manual,1.4,2020,223807.0,3
Audi,Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic,Gasoline,manual,1.4,2019,158997.0,4
Audi,Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic,Gasoline,manual,1.4,2023,273265.0,0
Audi,Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic,Gasoline,manual,1.4,2022,262660.0,1
Audi,Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic,Gasoline,manual,1.4,2021,253984.0,2
Audi,Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic,Gasoline,manual,1.4,2020,225280.0,3
Audi,Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic,Gasoline,manual,1.4,2019,159941.0,4
Audi,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,Gasoline,manual,2.0,2023,394733.0,0
Audi,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,Gasoline,manual,2.0,2022,371020.0,1
Audi,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,Gasoline,manual,2.0,2021,360596.0,2
Audi,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,Gasoline,manual,2.0,2019,270139.0,4
Audi,A5 Sportb. Perf. 2.0 TFSI Quat. S-tronic,Gasoline,manual,2.0,2019,264520.0,4
Audi,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,Gasoline,manual,2.0,2023,345733.0,0
Audi,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,Gasoline,manual,2.0,2022,322120.0,1
Audi,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,Gasoline,manual,2.0,2021,299990.0,2
Audi,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,Gasoline,manual,2.0,2019,230287.0,4
Audi,A5 Sportb. Prestige 2.0 16V TFSI S-troni,Gasoline,manual,2.0,2019,213817.0,4
Audi,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,Gasoline,manual,1.4,2020,162598.0,3
Audi,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,Gasoline,manual,1.4,2019,143001.0,4
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,Gasoline,manual,1.4,2023,166116.0,0
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,Gasoline,manual,1.4,2021,156985.0,2
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,Gasoline,manual,1.4,2020,147661.0,3
Audi,A3 Sedan Prestige 1.4 TFSI Flex Tip.,Gasoline,manual,1.4,2019,125849.0,4
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,Gasoline,manual,1.4,2023,181215.0,0
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,Gasoline,manual,1.4,2021,174858.0,2
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,Gasoline,manual,1.4,2020,161785.0,3
Audi,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,Gasoline,manual,1.4,2019,143442.0,4
Audi,A3 Cabriolet Perfor. 2.0 TFSI S-tronic,Gasoline,manual,2.0,2019,201258.0,4
Audi,A3 Sedan Performance 2.0 TFSI S-tronic,Gasoline,manual,2.0,2023,207845.0,0
Audi,A3 Sedan Performance 2.0 TFSI S-tronic,Gasoline,manual,2.0,2020,200484.0,3
Audi,A3 Sedan Performance 2.0 TFSI S-tronic,Gasoline,manual,2.0,2019,191386.0,4
Audi,Q5 Prestige 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2023,358233.0,0
Audi,Q5 Prestige 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2022,330120.0,1
Audi,Q5 Prestige 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2021,318984.0,2
Audi,Q5 Prestige 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2020,263884.0,3
Audi,Q5 Prestige 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2019,246717.0,4
Audi,Q5 Prestige Plus 2.0 TFSI Quat. S tronic,Gasoline,manual,2.0,2020,297175.0,3
Audi,Q5 Prestige Plus 2.0 TFSI Quat. S tronic,Gasoline,manual,2.0,2019,271731.0,4
Audi,Q5 Black 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2020,314610.0,3
Audi,Q5 Black 2.0 TFSI Quattro S tronic,Gasoline,manual,2.0,2019,286363.0,4
Audi,RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic,Gasoline,manual,2.9,2019,499884.0,4
Audi,RS4 2.9 Avant V6 TFSI Quattro Tiptronic,Gasoline,manual,2.9,2023,735013.0,0
Audi,RS4 2.9 Avant V6 TFSI Quattro Tiptronic,Gasoline,manual,2.9,2022,672145.0,1
Audi,RS4 2.9 Avant V6 TFSI Quattro Tiptronic,Gasoline,manual,2.9,2021,653768.0,2
Audi,RS4 2.9 Avant V6 TFSI Quattro Tiptronic,Gasoline,manual,2.9,2019,548499.0,4
Audi,Q7 Perf. Black 3.0 V6 TFSI Quat.Tip. 5p,Gasoline,manual,3.0,2019,432319.0,4
Audi,Q7 Perf.Black 3.0 TDI Quat.Tip.5p Dies.,Diesel,manual,3.0,2019,443811.0,4
Audi,A4 Prestige Plus 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2023,315566.0,0
Audi,A4 Prestige Plus 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2022,282774.0,1
Audi,A4 Prestige Plus 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2021,260664.0,2
Audi,A4 Prestige Plus 2.0 TFSI 190cv S tronic,Gasoline,manual,2.0,2019,214734.0,4
Audi,A4 Avant Prest. Plus 2.0 TFSI S-tronic,Gasoline,manual,2.0,2019,215780.0,4
Audi,A4 Prestige 2.0 TFSI 190cv S-tronic,Gasoline,manual,2.0,2023,290393.0,0
Audi,A4 Prestige 2.0 TFSI 190cv S-tronic,Gasoline,manual,2.0,2022,258878.0,1
Audi,A4 Prestige 2.0 TFSI 190cv S-tronic,Gasoline,manual,2.0,2021,239383.0,2
Audi,A4 Prestige 2.0 TFSI 190cv S-tronic,Gasoline,manual,2.0,2019,183721.0,4
Audi,Q5 S-Line 2.0 TFSI Quattro S-tronic,Gasoline,manual,2.0,2023,393233.0,0
Audi,Q5 S-Line 2.0 TFSI Quattro S-tronic,Gasoline,manual,2.0,2022,378458.0,1
Audi,Q5 S-Line 2.0 TFSI Quattro S-tronic,Gasoline,manual,2.0,2021,365625.0,2
Audi,Q5 S-Line 2.0 TFSI Quattro S-tronic,Gasoline,manual,2.0,2020,296184.0,3
Audi,Q5 S-Line 2.0 TFSI Quattro S-tronic,Gasoline,manual,2.0,2019,270712.0,4
Audi,A5 Sportback S-Line 2.0 TFSI S-tronic,Gasoline,manual,2.0,2019,255235.0,4
Audi,Q8 Perf.Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2023,708458.0,0
Audi,Q8 Perf.Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2022,681215.0,1
Audi,Q8 Perf.Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2021,665180.0,2
Audi,Q8 Perf.Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2020,640022.0,3
Audi,Q8 Perf.Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2019,612423.0,4
Audi,Q8 Performance 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2023,659845.0,0
Audi,Q8 Performance 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2022,636236.0,1
Audi,Q8 Performance 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2021,620102.0,2
Audi,Q8 Performance 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2020,600030.0,3
Audi,Q8 Performance 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2019,577328.0,4
Audi,A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.,Gasoline,manual,1.4,2019,142200.0,4
Audi,A6 Performance 3.0 TFSI Quattro S.tronic,Gasoline,manual,3.0,2020,398478.0,3
Audi,A7 Sportback Perf. 3.0 TFSI S-tron Quat.,Gasoline,manual,3.0,2023,507691.0,0
Audi,A7 Sportback Perf. 3.0 TFSI S-tron Quat.,Gasoline,manual,3.0,2020,489710.0,3
Audi,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,Gasoline,manual,1.4,2023,198458.0,0
Audi,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,Gasoline,manual,1.4,2021,188458.0,2
Audi,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,Gasoline,manual,1.4,2020,151273.0,3
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,Gasoline,manual,2.0,2023,295658.0,0
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,Gasoline,manual,2.0,2022,263697.0,1
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,Gasoline,manual,2.0,2021,222584.0,2
Audi,A3 Sed. Perform. Black 2.0 TFSI S-tronic,Gasoline,manual,2.0,2020,211362.0,3
Audi,Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic,Gasoline,manual,3.0,2023,599249.0,0
Audi,Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic,Gasoline,manual,3.0,2022,573265.0,1
Audi,Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic,Gasoline,manual,3.0,2021,557384.0,2
Audi,Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic,Gasoline,manual,3.0,2020,498132.0,3
Audi,RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic,Gasoline,manual,4.0,2023,1202845.0,0
Audi,RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic,Gasoline,manual,4.0,2022,1155878.0,1
Audi,RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic,Gasoline,manual,4.0,2021,1120126.0,2
Audi,RS5 Sportback 2.9 V6 TFSI Quattro Tip.,Gasoline,manual,2.9,2023,757591.0,0
Audi,RS5 Sportback 2.9 V6 TFSI Quattro Tip.,Gasoline,manual,2.9,2022,682220.0,1
Audi,RS5 Sportback 2.9 V6 TFSI Quattro Tip.,Gasoline,manual,2.9,2021,654192.0,2
Audi,A4 Perfor. Black 2.0 TFSI Quat. S tronic,Gasoline,manual,2.0,2023,366654.0,0
Audi,A4 Perfor. Black 2.0 TFSI Quat. S tronic,Gasoline,manual,2.0,2022,338985.0,1
Audi,A4 Perfor. Black 2.0 TFSI Quat. S tronic,Gasoline,manual,2.0,2021,311296.0,2
Audi,RS Q3 Sportback 2.5 TFSI Quattro S-tron.,Gasoline,manual,2.5,2023,639186.0,0
Audi,RS Q3 Sportback 2.5 TFSI Quattro S-tron.,Gasoline,manual,2.5,2022,586955.0,1
Audi,RS Q3 Sportback 2.5 TFSI Quattro S-tron.,Gasoline,manual,2.5,2021,566933.0,2
Audi,A6 Perf. Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2023,592866.0,0
Audi,A6 Perf. Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2022,517894.0,1
Audi,A6 Perf. Black 3.0 TFSI Quattro S-tronic,Gasoline,manual,3.0,2021,479965.0,2
Audi,Q3 Black S Line 1.4 TFSI S-tronic,Gasoline,manual,1.4,2023,282515.0,0
Audi,Q3 Black S Line 1.4 TFSI S-tronic,Gasoline,manual,1.4,2021,269854.0,2
Audi,A7 SP.b. Perf. Bla. 3.0 TFSI Quat. S-tro,Gasoline,manual,3.0,2023,641366.0,0
Audi,A7 SP.b. Perf. Bla. 3.0 TFSI Quat. S-tro,Gasoline,manual,3.0,2022,564845.0,1
Audi,A7 SP.b. Perf. Bla. 3.0 TFSI Quat. S-tro,Gasoline,manual,3.0,2021,520114.0,2
Audi,A6 Prestige Plus 2.0 TFSI Quattro S-tro.,Gasoline,manual,2.0,2023,484866.0,0
Audi,A6 Prestige Plus 2.0 TFSI Quattro S-tro.,Gasoline,manual,2.0,2022,435985.0,1
Audi,A6 Prestige Plus 2.0 TFSI Quattro S-tro.,Gasoline,manual,2.0,2021,416186.0,2
Audi,Q5 S-Line Black 2.0 TFSI Quat. S-Tronic,Gasoline,manual,2.0,2023,419233.0,0
Audi,Q5 S-Line Black 2.0 TFSI Quat. S-Tronic,Gasoline,manual,2.0,2022,396114.0,1
Audi,Q5 S-Line Black 2.0 TFSI Quat. S-Tronic,Gasoline,manual,2.0,2021,383359.0,2
Audi,Q5 Sportback S-Line 2.0 TFSI Quat.S-Tron,Gasoline,manual,2.0,2023,424566.0,0
Audi,Q5 Sportback S-Line 2.0 TFSI Quat.S-Tron,Gasoline,manual,2.0,2022,399562.0,1
Audi,Q5 Sportback S-Line 2.0 TFSI Quat.S-Tron,Gasoline,manual,2.0,2021,387098.0,2
Audi,Q5 SPB. S-Line Black 2.0 TFSI Qua.S-Tron,Gasoline,manual,2.0,2023,452845.0,0
Audi,Q5 SPB. S-Line Black 2.0 TFSI Qua.S-Tron,Gasoline,manual,2.0,2022,436378.0,1
Audi,Q5 SPB. S-Line Black 2.0 TFSI Qua.S-Tron,Gasoline,manual,2.0,2021,422694.0,2
Audi,A3 Sportb. Perf. Black 2.0 TFSI S-tronic,Gasoline,manual,2.0,2023,287566.0,0
Audi,A3 Sportb. Perf. Black 2.0 TFSI S-tronic,Gasoline,manual,2.0,2022,266956.0,1
Audi,A3 Sportb. S-Line Limited 1.4 TFSI Tip.,Gasoline,manual,1.4,2023,252566.0,0
Audi,A3 Sportb. S-Line Limited 1.4 TFSI Tip.,Gasoline,manual,1.4,2022,227845.0,1
Audi,A3 Sedan S-Line Limited 1.4 TFSI Tiptro.,Gasoline,manual,1.4,2023,252566.0,0
Audi,A3 Sedan S-Line Limited 1.4 TFSI Tiptro.,Gasoline,manual,1.4,2022,229985.0,1
BMW,760iL 6.0 V12 445cv/544cv,Gasoline,manual,6.0,2012,336246.0,11
BMW,760iL 6.0 V12 445cv/544cv,Gasoline,manual,6.0,2011,261061.0,12
BMW,120iA 2.0 16V 150cv/ 156cv 5p,Gasoline,manual,2.0,2012,61282.0,11
BMW,120iA 2.0 16V 150cv/ 156cv 5p,Gasoline,manual,2.0,2011,55845.0,12
BMW,650Ci Cabriolet 4.8 V8 32V 360cv,Gasoline,manual,4.8,2012,310951.0,11
BMW,130iA 3.0 24V 265cv 5p,Gasoline,manual,3.0,2012,86813.0,11
BMW,130iA 3.0 24V 265cv 5p,Gasoline,manual,3.0,2011,84002.0,12
BMW,335iA 3.0 24V 306cv,Gasoline,manual,3.0,2012,124355.0,11
BMW,335iA 3.0 24V 306cv,Gasoline,manual,3.0,2011,100148.0,12
BMW,335iA Cabriolet 3.0 24V 306cv,Gasoline,manual,3.0,2012,180135.0,11
BMW,335iA Cabriolet 3.0 24V 306cv,Gasoline,manual,3.0,2011,160413.0,12
BMW,M3 Coupê 4.0 32V,Gasoline,manual,4.0,2013,314563.0,10
BMW,M3 Coupê 4.0 32V,Gasoline,manual,4.0,2012,301954.0,11
BMW,M3 Coupê 4.0 32V,Gasoline,manual,4.0,2011,258155.0,12
BMW,120iA Cabrio 2.0 16V 156cv 2p,Gasoline,manual,2.0,2012,102013.0,11
BMW,120iA Cabrio 2.0 16V 156cv 2p,Gasoline,manual,2.0,2011,95848.0,12
BMW,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,Gasoline,manual,3.0,2019,425273.0,4
BMW,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,Gasoline,manual,3.0,2018,360303.0,5
BMW,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,Gasoline,manual,3.0,2017,309539.0,6
BMW,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,Gasoline,manual,3.0,2016,278750.0,7
BMW,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,Gasoline,manual,3.0,2015,251574.0,8
